Participant,Trial,D2Criterion,Case,D1Criterion,D1C1,D1C2,D1C3,D1C4,D1C5,D2C2,D2C1,D2C5,D2C4,D2C3,Order,Block,n,CompSelected_mean,CompSelected_raw,CompSelected_std,Correct_mean,Correct_raw,Correct_std
10,58,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0
10,59,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0
10,60,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0
10,61,97.59792844,2,22.46707083,1,0,0,0,0,0,0,1,1,1,1,3,1,2,2,0,1,1,0
10,62,8.158452162,3,75.49090581,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0
10,63,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0
10,64,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0
10,65,46.35867525,4,82.33195332,1,0,0,1,0,1,0,0,0,0,1,3,1,1,1,0,1,1,0
10,66,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0
10,67,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0
10,68,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0
10,69,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0
10,70,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0
10,71,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0
10,72,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0
10,73,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0
10,74,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0
10,75,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0
12,1,22.85250231,1,54.15618944,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
12,2,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
12,3,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0
12,4,26.01854187,5,83.76183624,0,0,0,1,0,1,0,1,0,0,1,1,1,2,2,0,0,0,0
12,5,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0
12,6,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0
12,7,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0
12,8,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0
12,9,64.69515144,10,17.37459259,0,0,0,0,1,0,1,1,0,1,2,1,1,2,2,0,1,1,0
12,10,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0
12,11,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,2,2,0,0,0,0
12,12,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0
12,13,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0
12,14,85.72269279,12,4.168220491,0,0,1,0,0,1,1,0,0,0,3,1,1,2,2,0,1,1,0
12,15,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0
12,16,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0
12,17,46.35867525,4,82.33195332,1,0,0,1,0,1,0,0,0,0,1,3,1,1,1,0,1,1,0
12,18,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0
12,19,8.158452162,3,75.49090581,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0
12,20,97.59792844,2,22.46707083,1,0,0,0,0,0,0,1,1,1,1,3,1,2,2,0,1,1,0
12,21,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0
12,22,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0
12,23,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0
12,24,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0
12,25,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0
12,26,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0
12,27,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0
12,28,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0
12,29,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0
12,30,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0
12,31,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0
12,32,12.63523816,4,58.01481881,1,0,0,1,0,0,0,0,0,1,1,4,1,2,2,0,0,0,0
12,33,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0
12,34,2.244380185,3,63.17289679,0,0,1,1,0,0,1,0,0,0,1,4,1,1,1,0,1,1,0
12,35,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0
12,36,35.38971804,9,78.26394145,1,0,0,0,1,1,0,0,0,0,2,4,1,1,1,0,1,1,0
12,37,81.11380147,7,5.86135243,0,1,0,0,0,0,1,1,0,1,2,4,1,2,2,0,1,1,0
12,38,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0
12,39,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0
12,40,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0
12,41,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0
12,42,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0
12,43,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0
12,44,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0
12,45,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0
12,46,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0
12,47,75.52583157,3,10.56955176,1,0,0,0,0,0,0,0,1,1,1,5,1,2,2,0,1,1,0
12,48,44.95939899,1,79.73820581,1,0,0,1,1,1,0,1,0,0,1,5,1,1,1,0,1,1,0
12,49,81.23393467,4,24.19977384,0,0,0,0,0,0,0,1,1,0,1,5,1,2,2,0,1,1,0
12,50,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,2,2,0,0,0,0
12,51,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0
12,52,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0
12,53,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0
12,54,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0
12,55,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0
12,56,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0
12,57,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0
12,58,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0
12,59,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0
12,60,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0
12,61,11.4752932,2,66.03838905,1,0,0,1,0,1,0,1,0,0,1,2,1,1,1,0,1,1,0
12,62,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1,0,1,1,0
12,63,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0
12,64,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,2,2,0,0,0,0
12,65,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0
12,66,12.34624909,9,91.76919687,1,1,1,0,1,1,0,0,1,0,2,2,1,1,1,0,1,1,0
12,67,83.61521103,6,32.25636513,1,0,0,0,0,1,0,0,1,1,2,2,1,2,2,0,1,1,0
12,68,76.71870062,7,9.238803164,0,0,1,0,0,0,1,1,0,1,2,2,1,2,2,0,1,1,0
12,69,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1,0
12,70,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0
12,71,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0
12,72,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0
12,73,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0
12,74,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0
12,75,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0
13,1,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0
13,2,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0
13,3,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,2,2,0,0,0,0
13,4,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0
13,5,11.4752932,2,66.03838905,1,0,0,1,0,1,0,1,0,0,1,2,1,1,1,0,1,1,0
13,6,76.71870062,7,9.238803164,0,0,1,0,0,0,1,1,0,1,2,2,1,2,2,0,1,1,0
13,7,83.61521103,6,32.25636513,1,0,0,0,0,1,0,0,1,1,2,2,1,1,1,0,0,0,0
13,8,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0
13,9,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1,0
13,10,12.34624909,9,91.76919687,1,1,1,0,1,1,0,0,1,0,2,2,1,1,1,0,1,1,0
13,11,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0
13,12,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0
13,13,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,2,2,0,0,0,0
13,14,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0
13,15,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0
13,16,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0
13,17,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0
13,18,26.01854187,5,83.76183624,0,0,0,1,0,1,0,1,0,0,1,1,1,2,2,0,0,0,0
13,19,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
13,20,22.85250231,1,54.15618944,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
13,21,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0
13,22,64.69515144,10,17.37459259,0,0,0,0,1,0,1,1,0,1,2,1,1,2,2,0,1,1,0
13,23,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0
13,24,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0
13,25,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0
13,26,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0
13,27,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0
13,28,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0
13,29,85.72269279,12,4.168220491,0,0,1,0,0,1,1,0,0,0,3,1,1,2,2,0,1,1,0
13,30,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0
13,31,12.63523816,4,58.01481881,1,0,0,1,0,0,0,0,0,1,1,4,1,1,1,0,1,1,0
13,32,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0
13,33,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0
13,34,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0
13,35,2.244380185,3,63.17289679,0,0,1,1,0,0,1,0,0,0,1,4,1,2,2,0,0,0,0
13,36,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0
13,37,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0
13,38,35.38971804,9,78.26394145,1,0,0,0,1,1,0,0,0,0,2,4,1,1,1,0,1,1,0
13,39,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0
13,40,81.11380147,7,5.86135243,0,1,0,0,0,0,1,1,0,1,2,4,1,2,2,0,1,1,0
13,41,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0
13,42,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0
13,43,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0
13,44,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0
13,45,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0
13,46,81.23393467,4,24.19977384,0,0,0,0,0,0,0,1,1,0,1,5,1,2,2,0,1,1,0
13,47,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0
13,48,44.95939899,1,79.73820581,1,0,0,1,1,1,0,1,0,0,1,5,1,1,1,0,1,1,0
13,49,75.52583157,3,10.56955176,1,0,0,0,0,0,0,0,1,1,1,5,1,2,2,0,1,1,0
13,50,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,2,2,0,0,0,0
13,51,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0
13,52,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0
13,53,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0
13,54,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0
13,55,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0
13,56,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0
13,57,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0
13,58,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0
13,59,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0
13,60,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0
13,61,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0
13,62,46.35867525,4,82.33195332,1,0,0,1,0,1,0,0,0,0,1,3,1,1,1,0,1,1,0
13,63,8.158452162,3,75.49090581,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0
13,64,97.59792844,2,22.46707083,1,0,0,0,0,0,0,1,1,1,1,3,1,2,2,0,1,1,0
13,65,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0
13,66,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0
13,67,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0
13,68,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0
13,69,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0
13,70,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,1,1,0,0,0,0
13,71,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0
13,72,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0
13,73,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0
13,74,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0
13,75,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0
14,1,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
14,2,26.01854187,5,83.76183624,0,0,0,1,0,1,0,1,0,0,1,1,1,2,2,0,0,0,0
14,3,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0
14,4,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0
14,5,22.85250231,1,54.15618944,0,1,1,1,1,0,1,0,0,1,1,1,1,2,2,0,0,0,0
14,6,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0
14,7,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0
14,8,64.69515144,10,17.37459259,0,0,0,0,1,0,1,1,0,1,2,1,1,2,2,0,1,1,0
14,9,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0
14,10,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,0,0,0,0
14,11,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0
14,12,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0
14,13,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0
14,14,85.72269279,12,4.168220491,0,0,1,0,0,1,1,0,0,0,3,1,1,2,2,0,1,1,0
14,15,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0
14,16,81.23393467,4,24.19977384,0,0,0,0,0,0,0,1,1,0,1,5,1,2,2,0,1,1,0
14,17,44.95939899,1,79.73820581,1,0,0,1,1,1,0,1,0,0,1,5,1,1,1,0,1,1,0
14,18,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,2,2,0,0,0,0
14,19,75.52583157,3,10.56955176,1,0,0,0,0,0,0,0,1,1,1,5,1,2,2,0,1,1,0
14,20,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0
14,21,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0
14,22,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0
14,23,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0
14,24,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0
14,25,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0
14,26,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,1,1,0,0,0,0
14,27,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0
14,28,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0
14,29,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0
14,30,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0
14,31,2.244380185,3,63.17289679,0,0,1,1,0,0,1,0,0,0,1,4,1,1,1,0,1,1,0
14,32,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0
14,33,12.63523816,4,58.01481881,1,0,0,1,0,0,0,0,0,1,1,4,1,2,2,0,0,0,0
14,34,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0
14,35,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0
14,36,35.38971804,9,78.26394145,1,0,0,0,1,1,0,0,0,0,2,4,1,1,1,0,1,1,0
14,37,81.11380147,7,5.86135243,0,1,0,0,0,0,1,1,0,1,2,4,1,2,2,0,1,1,0
14,38,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0
14,39,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0
14,40,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0
14,41,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0
14,42,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0
14,43,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0
14,44,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0
14,45,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0
14,46,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0
14,47,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0
14,48,8.158452162,3,75.49090581,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0
14,49,46.35867525,4,82.33195332,1,0,0,1,0,1,0,0,0,0,1,3,1,2,2,0,0,0,0
14,50,97.59792844,2,22.46707083,1,0,0,0,0,0,0,1,1,1,1,3,1,2,2,0,1,1,0
14,51,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0
14,52,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0
14,53,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,2,2,0,0,0,0
14,54,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0
14,55,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0
14,56,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0
14,57,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0
14,58,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0
14,59,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0
14,60,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0
14,61,11.4752932,2,66.03838905,1,0,0,1,0,1,0,1,0,0,1,2,1,2,2,0,0,0,0
14,62,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0
14,63,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,2,2,0,0,0,0
14,64,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0
14,65,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0
14,66,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0
14,67,83.61521103,6,32.25636513,1,0,0,0,0,1,0,0,1,1,2,2,1,2,2,0,1,1,0
14,68,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1,0
14,69,12.34624909,9,91.76919687,1,1,1,0,1,1,0,0,1,0,2,2,1,1,1,0,1,1,0
14,70,76.71870062,7,9.238803164,0,0,1,0,0,0,1,1,0,1,2,2,1,2,2,0,1,1,0
14,71,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0
14,72,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0
14,73,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0
14,74,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0
14,75,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0
15,1,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,1,1,0,1,1,0
15,2,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0
15,3,75.52583157,3,10.56955176,1,0,0,0,0,0,0,0,1,1,1,5,1,2,2,0,1,1,0
15,4,81.23393467,4,24.19977384,0,0,0,0,0,0,0,1,1,0,1,5,1,2,2,0,1,1,0
