Participant,D2Criterion,Case,D1Criterion,D1C1,D1C2,D1C3,D1C4,D1C5,D2C2,D2C1,D2C5,D2C4,D2C3,Order,Block,n,CompSelected_mean,CompSelected_raw,CompSelected_std,Correct_mean,Correct_raw,Correct_std,TrainTrial
11,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0,56
11,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,2,2,0,1,1,0,57
11,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0,58
11,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0,59
11,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0,60
11,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0,61
11,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0,62
11,46.35867525,4,82.33195332,1,1,0,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0,63
11,8.158452162,3,75.49090581,1,0,0,1,0,0,0,0,0,1,1,3,1,1,1,0,1,1,0,64
11,97.59792844,2,22.46707083,0,0,0,0,0,0,1,1,1,1,1,3,1,2,2,0,1,1,0,65
11,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0,66
11,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,1,1,0,0,0,0,67
11,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0,68
11,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0,69
11,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0,70
11,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0,71
11,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,2,2,0,1,1,0,72
11,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0,73
11,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0,74
11,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0,75
12,75.52583157,3,10.56955176,0,0,0,0,0,0,1,0,1,1,1,5,1,2,2,0,1,1,0,1
12,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,1,1,0,1,1,0,2
12,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0,3
12,44.95939899,1,79.73820581,1,1,0,1,1,0,0,1,0,0,1,5,1,1,1,0,1,1,0,4
12,81.23393467,4,24.19977384,0,0,0,0,0,0,0,0,1,0,1,5,1,2,2,0,1,1,0,5
12,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0,6
12,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0,7
12,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0,8
12,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,1,1,0,0,0,0,9
12,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0,10
12,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0,11
12,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0,12
12,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0,13
12,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0,14
12,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,1,1,0,0,0,0,15
12,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0,16
12,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0,17
12,12.63523816,4,58.01481881,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,18
12,2.244380185,3,63.17289679,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,19
12,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0,20
12,81.11380147,7,5.86135243,0,0,1,0,0,1,1,1,0,0,2,4,1,2,2,0,1,1,0,21
12,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0,22
12,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0,23
12,35.38971804,9,78.26394145,1,0,0,0,1,1,0,1,0,0,2,4,1,1,1,0,1,1,0,24
12,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0,25
12,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0,26
12,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0,27
12,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0,28
12,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,2,2,0,0,0,0,29
12,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0,30
12,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,2,2,0,1,1,0,31
12,46.35867525,4,82.33195332,1,1,0,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0,32
12,97.59792844,2,22.46707083,0,0,0,0,0,0,1,1,1,1,1,3,1,2,2,0,1,1,0,33
12,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0,34
12,8.158452162,3,75.49090581,1,0,0,1,0,0,0,0,0,1,1,3,1,1,1,0,1,1,0,35
12,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0,36
12,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0,37
12,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,1,1,0,0,0,0,38
12,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0,39
12,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0,40
12,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0,41
12,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0,42
12,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,2,2,0,1,1,0,43
12,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0,44
12,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0,45
12,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,2,2,0,0,0,0,46
12,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,47
12,11.4752932,2,66.03838905,1,1,0,1,0,0,0,1,0,0,1,2,1,1,1,0,1,1,0,48
12,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0,49
12,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0,50
12,12.34624909,9,91.76919687,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1,0,1,1,0,51
12,76.71870062,7,9.238803164,0,0,1,0,1,0,1,1,0,1,2,2,1,2,2,0,1,1,0,52
12,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0,53
12,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1,0,54
12,83.61521103,6,32.25636513,0,0,0,0,0,1,1,0,1,1,2,2,1,2,2,0,1,1,0,55
12,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,2,2,0,1,1,0,56
12,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0,57
12,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0,58
12,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0,59
12,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0,60
12,26.01854187,5,83.76183624,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,61
12,22.85250231,1,54.15618944,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,62
12,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0,63
12,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,64
12,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0,65
12,64.69515144,10,17.37459259,0,0,1,0,1,0,1,1,0,0,2,1,1,2,2,0,1,1,0,66
12,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0,67
12,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,2,2,0,0,0,0,68
12,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0,69
12,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0,70
12,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0,71
12,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0,72
12,85.72269279,12,4.168220491,0,0,0,0,0,1,1,0,0,1,3,1,1,2,2,0,1,1,0,73
12,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0,74
12,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0,75
13,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,1
13,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0,2
13,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,2,2,0,0,0,0,3
13,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,2,2,0,0,0,0,4
13,11.4752932,2,66.03838905,1,1,0,1,0,0,0,1,0,0,1,2,1,1,1,0,1,1,0,5
13,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0,6
13,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,2,2,0,0,0,0,7
13,83.61521103,6,32.25636513,0,0,0,0,0,1,1,0,1,1,2,2,1,2,2,0,1,1,0,8
13,12.34624909,9,91.76919687,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1,0,1,1,0,9
13,76.71870062,7,9.238803164,0,0,1,0,1,0,1,1,0,1,2,2,1,2,2,0,1,1,0,10
13,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0,11
13,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0,12
13,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0,13
13,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0,14
13,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0,15
13,2.244380185,3,63.17289679,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,16
13,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0,17
13,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0,18
13,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0,19
13,12.63523816,4,58.01481881,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,20
13,81.11380147,7,5.86135243,0,0,1,0,0,1,1,1,0,0,2,4,1,1,1,0,0,0,0,21
13,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0,22
13,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,2,2,0,0,0,0,23
13,35.38971804,9,78.26394145,1,0,0,0,1,1,0,1,0,0,2,4,1,2,2,0,0,0,0,24
13,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0,25
13,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0,26
13,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0,27
13,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0,28
13,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0,29
13,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0,30
13,75.52583157,3,10.56955176,0,0,0,0,0,0,1,0,1,1,1,5,1,2,2,0,1,1,0,31
13,44.95939899,1,79.73820581,1,1,0,1,1,0,0,1,0,0,1,5,1,1,1,0,1,1,0,32
13,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,2,2,0,0,0,0,33
13,81.23393467,4,24.19977384,0,0,0,0,0,0,0,0,1,0,1,5,1,2,2,0,1,1,0,34
13,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0,35
13,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0,36
13,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0,37
13,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0,38
13,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,1,1,0,0,0,0,39
13,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0,40
13,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0,41
13,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0,42
13,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,1,1,0,0,0,0,43
13,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0,44
13,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0,45
13,8.158452162,3,75.49090581,1,0,0,1,0,0,0,0,0,1,1,3,1,1,1,0,1,1,0,46
13,46.35867525,4,82.33195332,1,1,0,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0,47
13,97.59792844,2,22.46707083,0,0,0,0,0,0,1,1,1,1,1,3,1,2,2,0,1,1,0,48
13,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,2,2,0,1,1,0,49
13,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0,50
13,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0,51
13,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0,52
13,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0,53
13,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0,54
13,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0,55
13,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,1,1,0,0,0,0,56
13,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0,57
13,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0,58
13,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0,59
13,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0,60
13,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0,61
13,26.01854187,5,83.76183624,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,62
13,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,63
13,22.85250231,1,54.15618944,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,64
13,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0,65
13,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0,66
13,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,2,2,0,0,0,0,67
13,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0,68
13,64.69515144,10,17.37459259,0,0,1,0,1,0,1,1,0,0,2,1,1,2,2,0,1,1,0,69
13,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0,70
13,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0,71
13,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0,72
13,85.72269279,12,4.168220491,0,0,0,0,0,1,1,0,0,1,3,1,1,2,2,0,1,1,0,73
13,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0,74
13,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0,75
14,8.158452162,3,75.49090581,1,0,0,1,0,0,0,0,0,1,1,3,1,1,1,0,1,1,0,1
14,97.59792844,2,22.46707083,0,0,0,0,0,0,1,1,1,1,1,3,1,2,2,0,1,1,0,2
14,46.35867525,4,82.33195332,1,1,0,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0,3
14,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0,4
14,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0,5
14,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0,6
14,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,1,1,0,0,0,0,7
14,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0,8
14,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0,9
14,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0,10
14,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0,11
14,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0,12
14,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0,13
14,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0,14
14,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0,15
14,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,16
14,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0,17
14,26.01854187,5,83.76183624,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,18
14,22.85250231,1,54.15618944,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,19
14,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0,20
14,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0,21
14,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0,22
14,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0,23
14,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0,24
14,64.69515144,10,17.37459259,0,0,1,0,1,0,1,1,0,0,2,1,1,1,1,0,0,0,0,25
14,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0,26
14,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0,27
14,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0,28
14,85.72269279,12,4.168220491,0,0,0,0,0,1,1,0,0,1,3,1,1,2,2,0,1,1,0,29
14,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0,30
14,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,2,2,0,0,0,0,31
14,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0,32
14,11.4752932,2,66.03838905,1,1,0,1,0,0,0,1,0,0,1,2,1,1,1,0,1,1,0,33
14,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,34
14,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0,35
14,76.71870062,7,9.238803164,0,0,1,0,1,0,1,1,0,1,2,2,1,2,2,0,1,1,0,36
14,12.34624909,9,91.76919687,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1,0,1,1,0,37
14,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0,38
14,83.61521103,6,32.25636513,0,0,0,0,0,1,1,0,1,1,2,2,1,2,2,0,1,1,0,39
14,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,2,2,0,0,0,0,40
14,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0,41
14,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0,42
14,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0,43
14,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0,44
14,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0,45
14,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0,46
14,12.63523816,4,58.01481881,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,47
14,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0,48
14,2.244380185,3,63.17289679,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,49
14,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0,50
14,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0,51
14,35.38971804,9,78.26394145,1,0,0,0,1,1,0,1,0,0,2,4,1,1,1,0,1,1,0,52
14,81.11380147,7,5.86135243,0,0,1,0,0,1,1,1,0,0,2,4,1,2,2,0,1,1,0,53
14,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0,54
14,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0,55
14,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0,56
14,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0,57
14,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0,58
14,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0,59
14,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0,60
14,75.52583157,3,10.56955176,0,0,0,0,0,0,1,0,1,1,1,5,1,2,2,0,1,1,0,61
14,44.95939899,1,79.73820581,1,1,0,1,1,0,0,1,0,0,1,5,1,1,1,0,1,1,0,62
14,81.23393467,4,24.19977384,0,0,0,0,0,0,0,0,1,0,1,5,1,2,2,0,1,1,0,63
14,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,1,1,0,1,1,0,64
14,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0,65
14,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0,66
14,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0,67
14,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0,68
14,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0,69
14,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0,70
14,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0,71
14,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0,72
14,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0,73
14,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0,74
14,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0,75
15,97.59792844,2,22.46707083,0,0,0,0,0,0,1,1,1,1,1,3,1,2,2,0,1,1,0,1
15,8.158452162,3,75.49090581,1,0,0,1,0,0,0,0,0,1,1,3,1,1,1,0,1,1,0,2
