Participant,D2Criterion,Case,D1Criterion,D1C1,D1C2,D1C3,D1C4,D1C5,D2C5,D2C4,D2C3,D2C2,D2C1,CompSelected,Correct,Cue1Order,Cue2Order,Cue3Order,Cue4Order,Cue5Order,Cue1Sel,Cue2Sel,Cue3Sel,Cue4Sel,Cue5Sel,GetBonus,Ncues,order,,C1_NC2,NC1_C2,C1_C2,NC1_NC2,,C3_NC4,NC3_C4,C3_C4,NC3_NC4,,Sel_Either_Primacy,Sel_Either_Recency,,,C1 OR C2,C1_C2_NC3_NC4,C3 or C4,C3_C4_NC1_NC2,Sel_EitherLowHigh
18,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,1,1,0,2,0,0,1,0,1,0,0,1,0,2,24,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
18,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,6,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
18,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,19,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
18,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,2,0,0,3,2,0,1,0,1,1,0,1,0,3,33,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
18,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,2,0,4,3,2,0,1,1,1,1,0,1,0,4,37,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
18,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,11,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
18,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,14,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
18,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,1,0,2,1,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
18,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,2,1,4,3,2,0,1,1,1,1,0,1,0,4,25,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
18,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,3,2,0,0,1,1,1,0,0,1,0,3,30,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
18,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,8,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
18,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,1,0,2,16,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
18,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,5,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
18,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,10,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
18,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,22,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
18,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,1,1,0,2,0,0,1,0,1,0,0,1,0,2,39,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
18,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,2,1,3,2,0,0,1,1,1,0,0,1,0,3,4,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
18,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
18,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,23,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
18,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,4,3,2,0,1,1,1,1,0,1,0,4,26,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
18,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,2,0,4,3,2,0,1,1,1,1,0,1,0,4,13,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
18,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,31,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
19,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,1,1,1,0,2,0,0,1,0,1,0,0,0,2,30,,1,0,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
19,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,2,0,2,0,0,0,1,1,0,0,0,1,0,2,21,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
19,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,2,0,2,0,3,4,1,1,0,1,1,1,0,4,13,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
19,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,1,0,3,0,0,1,2,1,0,0,1,1,0,3,26,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
19,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,1,3,2,0,0,1,1,1,0,0,0,3,7,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
19,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,2,0,3,0,4,1,2,1,0,1,1,1,0,4,37,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
19,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,2,0,0,0,1,1,0,2,38,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
19,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,5,34,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
19,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,0,2,1,0,0,0,1,1,0,0,0,2,5,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
19,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,0,0,0,1,2,0,0,0,1,1,0,2,28,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
19,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
19,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,4,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
19,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,27,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
19,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,12,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
19,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,2,0,2,4,3,0,1,1,1,1,0,1,0,4,17,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
19,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,1,0,2,0,3,0,1,1,0,1,0,1,0,3,39,,1,0,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
19,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,1,0,1,3,2,0,4,1,1,1,0,1,0,4,32,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
19,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,2,1,4,3,2,0,1,1,1,1,0,1,0,4,18,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
19,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,1,1,3,4,0,1,2,1,1,0,1,1,0,4,1,,0,0,1,0,,0,1,0,0,,1,0,,,1,0,1,0,0
19,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,2,1,2,0,3,1,0,1,0,1,1,0,0,3,15,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
19,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,1,3,2,0,4,1,1,1,0,1,0,4,9,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
19,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,6,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
19,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,3,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
19,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,0,2,1,0,3,0,1,1,0,1,0,3,23,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
19,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,10,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
19,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,1,0,2,14,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
19,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,5,20,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
19,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,0,5,33,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
19,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,1,0,3,0,0,2,1,1,0,0,1,1,0,3,19,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
19,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,2,0,2,0,3,0,1,1,0,1,0,1,0,3,16,,1,0,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
19,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,5,36,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
19,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,2,0,3,0,0,1,2,1,0,0,1,1,0,3,35,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
19,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,8,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
19,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
19,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,1,0,2,4,3,0,1,1,1,1,0,1,0,4,25,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
19,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,2,0,0,0,1,1,0,2,24,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
19,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,0,0,0,1,1,0,2,11,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
19,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,31,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
19,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,29,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
19,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,22,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
20,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,30,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
20,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,9,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
20,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,1,1,0,3,2,1,4,0,1,1,1,1,0,4,38,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
20,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,0,2,3,1,0,0,1,1,1,0,0,3,1,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
20,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,0,2,1,0,0,0,1,1,0,0,0,2,2,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
20,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,1,1,0,2,0,1,0,0,1,0,1,0,0,2,33,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
20,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,0,2,1,0,0,0,1,1,0,0,0,2,25,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
20,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,0,1,2,0,0,0,1,1,0,0,0,2,22,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
20,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,36,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
20,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,8,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
20,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,0,0,2,1,0,0,0,1,1,0,0,2,11,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
20,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,3,1,2,4,0,1,1,1,1,0,0,4,0,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
20,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,2,0,0,0,3,1,2,0,0,1,1,1,0,3,18,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
20,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,2,1,0,2,1,0,0,0,1,1,0,0,0,2,28,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
20,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,21,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
20,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,2,1,0,1,2,0,0,0,1,1,0,0,0,2,5,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
20,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,2,1,0,2,0,1,3,0,1,0,1,1,0,3,16,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
20,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,2,1,0,2,1,0,0,0,1,1,0,0,0,2,6,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
20,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,23,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
20,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,1,0,0,3,0,1,2,0,1,0,1,1,0,3,26,,0,1,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
20,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,0,3,2,1,4,0,1,1,1,1,0,4,3,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
20,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,4,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
20,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,2,0,3,4,2,1,0,1,1,1,1,0,0,4,37,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
20,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,0,4,3,1,2,0,1,1,1,1,0,4,13,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
20,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,2,1,0,1,2,3,0,0,1,1,1,0,0,3,24,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
20,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,20,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
20,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,0,5,19,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
20,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,29,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
20,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,2,1,0,3,2,1,0,0,1,1,1,0,0,3,7,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
20,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,15,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
20,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,39,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
20,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,1,1,0,3,2,1,4,0,1,1,1,1,0,4,17,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
20,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,12,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
20,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,34,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
20,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,32,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
20,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,0,2,3,1,4,0,1,1,1,1,0,4,14,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
20,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,2,1,0,2,3,1,0,0,1,1,1,0,0,3,35,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
20,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,0,3,2,1,4,0,1,1,1,1,0,4,27,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
20,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,31,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
20,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,0,1,2,3,0,0,1,1,1,0,0,3,10,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
21,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,15,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
21,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,2,0,1,1,1,1,1,1,1,1,1,1,0,5,17,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
21,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,1,1,1,3,2,4,0,1,1,1,1,0,0,4,30,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
21,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,2,0,1,0,0,1,0,1,0,0,0,2,13,,1,0,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
21,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,4,3,1,2,0,1,1,1,1,0,0,4,2,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
21,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,23,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
21,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,3,2,1,0,4,1,1,1,0,1,0,4,14,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
21,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,2,0,1,0,0,1,0,1,0,0,0,2,27,,1,0,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
21,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,5,7,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
21,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,2,4,1,0,3,1,1,1,0,1,0,4,31,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
21,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,0,2,1,3,0,0,1,1,1,0,0,3,25,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
21,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,1,0,2,0,0,1,0,1,0,0,0,2,37,,1,0,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
21,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,2,0,0,0,2,0,1,0,0,1,0,1,0,2,11,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
21,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,2,1,3,0,1,0,2,1,0,1,0,1,0,3,1,,1,0,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
21,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,26,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
21,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,2,1,0,0,1,0,2,0,0,1,0,1,0,2,20,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
21,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,2,1,0,0,1,2,0,0,0,1,1,0,0,2,3,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
21,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,5,19,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
21,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,2,0,2,3,1,0,0,1,1,1,0,0,0,3,4,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
21,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,2,1,2,4,1,0,3,1,1,1,0,1,0,4,24,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
21,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,0,2,1,3,0,0,1,1,1,0,0,3,38,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
21,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,1,1,2,0,1,4,3,1,0,1,1,1,0,4,28,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
21,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,21,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
21,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,12,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
21,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,2,1,0,0,2,3,1,0,0,1,1,1,0,3,18,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
21,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,32,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
21,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,0,5,39,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
21,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,6,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
21,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,29,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
21,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,1,0,3,4,2,1,0,1,1,1,0,4,16,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
21,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,9,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
21,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,1,1,3,1,2,0,4,1,1,1,0,1,0,4,36,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
21,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,2,1,2,0,1,0,3,1,0,1,0,1,0,3,8,,1,0,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
